year_reference;source_file;libelle_du_bassin;code_du_bassin;nom_de_la_region;numero_departement;direction_du_service_gestionnaire;service_gestionnaire_de_l_agglo;code_sandre_de_l_agglomeration;nom_de_l_agglomeration;nom_de_la_commune_principale;code_insee_commune_principale;etat_de_agglomeration_en_2022;annee_de_creation;nombre_de_communes;nombre_de_steu;nombre_de_steu_en_service;taille_agglomeration_eh;tranche_obligation;maximum_de_la_somme_des_pollutions_entrantes_eh;somme_des_capacites_nominales_eh;conformite_equipement_agglo;conformite_perf_agglo;conformite_collecte_agglo_temps_sec;conformite_agglo_globale;date_de_mise_a_jour_agglo;type_de_reseau_majoritaire;existence_de_rejets_par_temps_sec;pourcentage_rejet_direct_temps_sec;date_mise_en_conformite_collecte_temps_sec;code_du_steu;nom_du_steu;nature_du_steu;code_sandre_nature_steu;etat_du_steu_en_2022;date_de_mise_en_service_du_steu;date_de_mise_hors_serv_du_steu;maitre_ouvrage;exploitant;commune_implantation;code_insee_commune_implantation;coordonnee_x_du_steu;coordonnee_y_du_steu;systeme_de_projection;code_sandre_systeme_de_projection;latitude_du_steu_wgs84;longitude_du_steu_wgs84;capacite_nominale_en_eh;capacite_nominale_en_kg_de_dbo5;percentile95_calcule_en_m3_j;charge_maximale_entrante_eh;debit_entrant_en_m3_j;filiere_eau_principale;filiere_boues_principale;arrete_concerne_regime_administratif;date_de_autorisation_ou_recepisse;niveau_traitement_requis_eru_biologique;date_echeance_du_traitement_requis_eru_biologique;date_de_mise_en_conformite_du_traitement_requis_eru_biologique;niveau_traitement_requis_eru_azote;date_echeance_du_traitement_requis_eru_azote;date_de_mise_en_conformite_du_traitement_requis_eru_azote;niveau_traitement_requis_eru_phosphore;date_echeance_du_traitement_requis_eru_phosphore;date_de_mise_en_conformite_du_traitement_requis_eru_phosphore;conformite_eru_equipement_steu;niveau_traitement_existant_biologique;niveau_traitement_existant_azote;niveau_traitement_existant_phosphore;niveau_traitement_existant_desinfection;existence_manuel_autosurveillance_steu;validation_manuel_autosurveillance_steu;conformite_eru_steu_perf_dbo;conformite_eru_steu_perf_dco;conformite_eru_steu_perf_ngl;conformite_eru_steu_perf_pt;conformite_globale_eru_performances;cause_de_non_conformite;prod_boues_sans_reactif_tms_an;duree_stockage_mois;quantite_reactifs_utilises_t_an;existence_plan_epandage_reglement;quantite_epandage_agricole_tms_an;quantite_incineree_tms_an;quantite_compostage_produit_tms_an;quantite_mise_en_decharge_tms_an;quantite_en_valorisation_industrielle_tms_an;qte_envoyee_sur_autre_steu_tms_an;compostage_dechet;transit;unite_de_traitement_de_sous_produits;centre_de_sechage_hors_steu;unite_de_methanisation;date_derniere_modification_steu;nom_du_milieu_de_rejet;type_du_milieu_du_rejet;nom_du_bassin_versant;coordonnee_x_du_rejet;coordonnee_y_du_rejet;latitude_du_rejet_wgs84;longitude_du_rejet_wgs84;rejet_a_plus_de_1500m_altitude;nom_zs;code_zs;sensibilite_azote;date_arrete_zs_azote;sensibilite_phosphore;date_arrete_zs_phosphore;code_sandre_du_systeme_de_collecte;nom_du_systeme_de_collecte;code_de_masse_eau;nom_de_la_masse_eau;commune_raccordee
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000397205;CASE-PILOTE-VÉTIVER;Case-Pilote;97205;En activité;2000;1;1;1;125;"] 200 ; 2 000 [ EH";125;400;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000397205;CASE-PILOTE - VETIVER;Privé;4;En service;2000-01-01;;CAISSE MUTUELLE COMPL ACTION SOCIALE EDF;SOCIETE MARTINIQUAISE DES EAUX;Case-Pilote;97205;701212;1618710;UTM Nord fuseau 20;39;14.6343218;-61.1318187;400;24;0;125;60;Boue activée moyenne charge;Epaississement statique gravitaire;Arrêté du 22 juin 2007 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2024-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE CASE-PILOTE-Vétiver;Eau douce de surface;MARTINIQUE               ;701194;1618714;14.6343593;-61.1319855;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000397205;Systeme de collecte - CASE-PILOTE-Vétiver;FRJC002;Nord-Caraibe;97205 : Case-Pilote
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197206;DIAMANT;Le Diamant;97206;En activité;2006;1;1;1;6192;"[ 2 000 ; 10 000 [ EH";6192;8300;Non;Oui;Oui;Non;2024-12-17;Séparatif;Absence de rejets directs temps sec;0;2019-12-31;080000297206;LE DIAMANT - DIZAC;Urbain;1;En service;2006-01-01;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Diamant;97206;711385;1601395;UTM Nord fuseau 20;39;14.4770825;-61.0387876;8300;498;743;6192;657;Boue activée faible charge;Centrifugation;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2030-01-01;;;;;;;Non;Traitement secondaire;;;Désinfection;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;Rejet DIZAC;Eau douce de surface;Mer des Caraïbes;711510;1601370;14.476847;-61.0376303;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000297206;SC du STEU : DIZAC;FRJC018;Baie du Diamant;97206 : Le Diamant
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000497206;DIAMANT-O'MULLANE;Le Diamant;97206;En activité;1990;1;1;1;68;"] 200 ; 2 000 [ EH";68;450;Oui;Non;N/A;Non;2024-12-17;Inconnu;Absence de rejets directs temps sec;0;2020-01-01;080000497206;LE DIAMANT - O'MULLANE;Urbain;1;En service;1990-01-01;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Diamant;97206;715230;1602020;UTM Nord fuseau 20;39;14.48243;-61.0030787;450;27;42;68;45;Boue activée faible charge;Epaississement statique gravitaire;Arrêté du 22 juin 2007 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2010-01-01;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE DIAMANT-O'Mullane;Eau douce de surface;MARTINIQUE               ;715247;1601995;14.4822027;-61.0029231;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000497206;Systeme de collecte - DIAMANT-O'Mullane;;;97206 : Le Diamant
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000397206;DIAMANT-TAUPINIÈRE;Le Diamant;97206;En activité;2014;1;1;1;152;"] 200 ; 2 000 [ EH";152;800;Oui;Oui;N/A;Oui;2024-12-17;Inconnu;Absence de rejets directs temps sec;0;;080000797206;LE DIAMANT - TAUPINIERE;Urbain;1;En service;2014-10-22;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Le Diamant;97206;716334;1602400;UTM Nord fuseau 20;39;14.4857765;-60.9928093;800;48;80;152;14;Filtres Plantés;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2014-12-31;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Oui;Oui;;;Oui; ;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET Diamant-Taupinière;Eau douce de surface;MARTINIQUE               ;716370;1602357;14.4853851;-60.9924789;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000797206;Systeme de collecte - DIAMANT;;;97206 : Le Diamant
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197207;DUCOS;Ducos;97207;En activité;1991;0;2;2;18934;"[ 10 000 ; 100 000 [ E";18934;0;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000397207;DUCOS - CANAL COCOTE;Urbain;1;En service;2018-01-01;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Ducos;97207;716162;1611015;UTM Nord fuseau 20;39;14.5636355;-60.9937025;300;18;34;567;20;Boue activée faible charge;Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2020-12-31;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;Oui;Oui;;;Oui; ;0.38;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE DUCOS-Canal Cocote;Eau côtière;MARTINIQUE;716135;1611052;14.5639719;-60.99395;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000397207;Systeme de collecte - DUCOS-Canal Cocote;FRJT004;Mangrove de la Baie de Genipa;97207 : Ducos | 97207 : Ducos
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197207;DUCOS;Ducos;97207;En activité;1991;0;2;2;18934;"[ 10 000 ; 100 000 [ E";18934;0;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000197207;DUCOS - PAYS NOYE;Urbain;1;En service;1991-01-01;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Ducos;97207;717666;1613069;UTM Nord fuseau 20;39;14.5820751;-60.9795802;11000;660;1524;18367;1294;Boue activée aération prolongée (très faible charge);Filtration à bande;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2030-07-31;;;;;;;Non;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Point de mesure A2 absent;37.5;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;Rejet PAYS NOYE;Eau douce de surface;Mer des Caraïbes;717280;1612900;14.580579;-60.9831755;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000197207;SC du STEU : PAYS NOYE;FRJR028;-;97207 : Ducos | 97207 : Ducos
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000397207;DUCOS-GRANDE-SAVANE;Ducos;97207;En activité;1988;1;1;1;417;"] 200 ; 2 000 [ EH";417;250;Non;Non;N/A;Non;2024-12-17;Inconnu;Absence de rejets directs temps sec;0;;080000297207;DUCOS - GRANDE SAVANE;Urbain;1;En service;1988-12-31;;Communauté d'Agglomération de l'Espace Sud de Martinique;SOCIETE MARTINIQUAISE DES EAUX;Ducos;97207;720097;1612453;UTM Nord fuseau 20;39;14.5763129;-60.9570767;250;15;30;417;28;Boue activée faible charge;Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2030-01-01;;;;;;;Non;Traitement approprié;;;;Non;Non valide;Non;Non;;;Non;Mauvaises performances;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-17;REJET PRINCIPAL DE DUCOS-Grande Savane;Eau douce de surface;MARTINIQUE               ;720089;1612459;14.5763677;-60.9571504;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000297207;Systeme de collecte - DUCOS-Grande Savane;FRJC001;Baie de Genipa;97207 : Ducos
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000497207;DUCOS-VALLON DU BAC;Ducos;97207;En activité;2016;1;1;1;0;Taille ≤ 200 EH;0;150;Non;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;;080002097207;DUCOS - VALLON DU BAC;Privé;4;En service;2015-01-01;;;SOC EAUX ET ASSAINISSEMENT;Ducos;97207;718022;1613690;UTM Nord fuseau 20;39;14.5876578;-60.976226;150;9;0;0;0;Biofiltre;;;;Traitement approprié;0000-00-00;2023-12-31;;;;;;;Non;Traitement approprié;;;;Non;Non valide;;;;;Non;Non transmission de l'autosurveillance (STEU);0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE DUCOS;Eau douce de surface;MARTINIQUE               ;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080002097207;Systeme de collecte - DUCOS;;;97207 : Ducos
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197208;FONDS-SAINT-DENIS-LACROIX;Fonds-Saint-Denis;97208;En activité;1990;1;1;1;36;Taille ≤ 200 EH;36;100;Oui;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;;080000197208;FONDS-SAINT-DENIS - LACROIX;Urbain;1;En service;1990-01-01;;Communauté d'Agglomération du Pays Nord Martinique;SOCIETE MARTINIQUAISE DES EAUX;Fonds-Saint-Denis;97208;700570;1630363;UTM Nord fuseau 20;39;14.7396739;-61.1368853;100;6;15;36;12;Boue activée faible charge;Epaississement statique gravitaire;;;Traitement approprié;2005-12-31;2000-09-16;;;;;;;Oui;Traitement approprié;;;;Non;Non valide;;;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE FONDS-ST-DENIS-Lacroix;Eau douce de surface;MARTINIQUE               ;700517;1630344;14.7395061;-61.1373789;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000197208;Systeme de collecte - FONDS-ST-DENIS-Lacroix;FRJR120;Roxelane;97208 : Fonds-Saint-Denis
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000497209;Fort-de-France - CHARMILLES ;Fort-de-France;97209;En activité;2018;1;1;1;200;"] 200 ; 2 000 [ EH";200;200;Oui;Non;N/A;Non;2024-12-19;Inconnu;Absence de rejets directs temps sec;0;;080003297209;FORT-DE-FRANCE - CHARMILLES;Urbain;1;En service;2018-01-01;;ODYSSI;ODYSSI;Fort-de-France;97209;709947;1619952;UTM Nord fuseau 20;39;14.6448803;-61.050651;200;12;0;200;0;;;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2018-01-01;;;;;;;Oui;;;;;Non;Non valide;Non;Non;;;Non;Mauvaises performances;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE FORT-DE-FRANCE-CHARMILLES;Eau douce de surface;MARTINIQUE;;;;;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S0897209XXXXX;Systeme de collecte - FORT-DE-FRANCE-CHARMILLES;;;97209 : Fort-de-France
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000297209;Fort-de-France - CHP COLSON;Fort-de-France;97209;En activité;1980;1;1;1;0;"] 200 ; 2 000 [ EH";0;3000;Oui;Non;N/A;Non;2024-12-06;Inconnu;Absence de rejets directs temps sec;0;;080000797209;FORT-DE-FRANCE - CHP COLSON;Privé;4;En service;1980-04-05;;CENTRE HOSPITALIER SPECIALISE MAURICE DESPINOY;SOGEA MARTINIQUE;Fort-de-France;97209;705880;1624348;UTM Nord fuseau 20;39;14.6849176;-61.088053;3000;180;0;0;0;Boue activée moyenne charge;;Arrêté du 22 juin 2007 relatif à l'assainissement des agglomérations;;Traitement approprié;2005-12-31;2020-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;;0;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE FORT-DE-FRANCE-CHP Colson;Eau douce de surface;MARTINIQUE;705774;1624289;14.6843925;-61.0890416;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080000797209;Systeme de collecte - FORT-DE-FRANCE-CHP Colson;FRJR117;Case Navire Amont;97209 : Fort-de-France
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197209;Fort-de-France - DILLON 1 ET 2;Fort-de-France;97209;En activité;1975;3;22;21;110772;"[ 100 000 ; ... [ EH";110772;85000;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080001097209;FORT-DE-FRANCE - AMEP;Privé;4;En service;1990-06-04;;ASS MARTINIQUAISE EDUCATION POPULAIRE;SOC EAUX ET ASSAINISSEMENT;Fort-de-France;97209;709232;1618218;UTM Nord fuseau 20;39;14.6292668;-61.057425;250;15;0;6;109;Boue activée aération prolongée (très faible charge);Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2005-12-31;2024-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Non transmission complète ou incomplète de l'autosurveillance (STEU);0.09;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-05;REJET PRINCIPAL DE AMEP;Eau douce de surface;MARTINIQUE;709254;1618123;14.6284067;-61.0572284;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080001097209;SYSTEME DE COLLECTE - AMEP;FRJR116;Madame;97229 : Schœlcher | 97209 : Fort-de-France | 97213 : Le Lamentin | 97213 : Le Lamentin | 97209 : Fort-de-France | 97213 : Le Lamentin | 97213 : Le Lamentin | 97229 : Schœlcher | 97213 : Le Lamentin | 97229 : Schœlcher | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97229 : Schœlcher | 97209 : Fort-de-France | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97229 : Schœlcher | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France
2022;export-as-telechargement(2).csv;MARTINIQUE;4;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197209;Fort-de-France - DILLON 1 ET 2;Fort-de-France;97209;En activité;1975;3;22;21;110772;"[ 100 000 ; ... [ EH";110772;85000;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080007897209;FORT-DE-FRANCE - CROSSMA;Privé;4;En service;2000-01-01;;SPECIAL OLYMPICS MARTINIQUE;SOC EAUX ET ASSAINISSEMENT;Fort-de-France;97209;706370;1614940;UTM Nord fuseau 20;39;14.5998654;-61.0842428;50;3;0;50;0;Boue activée moyenne charge;Epaississement statique gravitaire;;;Traitement secondaire;2005-12-31;2000-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Non;Non;;;Non;Non transmission de l'autosurveillance (STEU);0.75;0;0;Non;0;0;0;0;0;0;0;0;0;0;0;2024-12-19;REJET PRINCIPAL DE FORT-DE-FRANCE-Crossma;Eau douce de surface;MARTINIQUE               ;706370;1614940;14.5998654;-61.0842428;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;S080007897209;Systeme de collecte - FORT-DE-FRANCE-Crossma;FRJC015;Nord Baie de Fort-de-France;97229 : Schœlcher | 97209 : Fort-de-France | 97213 : Le Lamentin | 97213 : Le Lamentin | 97209 : Fort-de-France | 97213 : Le Lamentin | 97213 : Le Lamentin | 97229 : Schœlcher | 97213 : Le Lamentin | 97229 : Schœlcher | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97229 : Schœlcher | 97209 : Fort-de-France | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97229 : Schœlcher | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197209;Fort-de-France - DILLON 1 ET 2;Fort-de-France;97209;En activité;1975;3;22;21;110772;"[ 100 000 ; ... [ EH";110772;85000;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000197209;FORT-DE-FRANCE - DILLON 1;Urbain;1;En service;1990-12-31;;COMMUNAUTE D AGGLOMERATION DU CENTRE DE LA MARTINIQUE;ODYSSI;Fort-de-France;97209;710164;1614911;UTM Nord fuseau 20;39;14.5993116;-61.0490394;25000;1500;4341;17160;3530;Boue activée aération prolongée (très faible charge);Centrifugation;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;;Traitement secondaire;2000-12-31;2019-12-31;;;;;;;Oui;Traitement secondaire;Dénitrification;;;Non;Non valide;Oui;Oui;;;Oui; ;133.87;0;0;Non;0;0;0;0;0;0;304;0;0;0;0;2024-12-05;Rejet DILLON 1;Eau côtière;Mer des Caraïbes;709824;1614818;14.5984976;-61.0522017;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000197209;SC du STEU : DILLON 1;FRJC015;Nord Baie de Fort-de-France;97229 : Schœlcher | 97209 : Fort-de-France | 97213 : Le Lamentin | 97213 : Le Lamentin | 97209 : Fort-de-France | 97213 : Le Lamentin | 97213 : Le Lamentin | 97229 : Schœlcher | 97213 : Le Lamentin | 97229 : Schœlcher | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97229 : Schœlcher | 97209 : Fort-de-France | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97229 : Schœlcher | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197209;Fort-de-France - DILLON 1 ET 2;Fort-de-France;97209;En activité;1975;3;22;21;110772;"[ 100 000 ; ... [ EH";110772;85000;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000297209;FORT-DE-FRANCE - DILLON 2;Urbain;1;En service;1999-12-31;;COMMUNAUTE D AGGLOMERATION DU CENTRE DE LA MARTINIQUE;ODYSSI;Fort-de-France;97209;710121;1614876;UTM Nord fuseau 20;39;14.5989987;-61.0494411;60000;3600;10130;57423;7619;Boue activée aération prolongée (très faible charge);Centrifugation;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;2010-12-09;Traitement secondaire;2000-12-31;2019-12-30;;;;;;;Oui;Traitement secondaire;Dénitrification;;;Non;Non valide;Oui;Oui;;;Oui; ;171.74;0;0;Non;0;0;0;0;0;0;179;0;0;0;0;2024-12-05;Rejet DILLON 2;Eau côtière;Mer des Caraïbes;709824;1614818;14.5984976;-61.0522017;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000297209;SC du STEU : DILLON 2;FRJC015;Nord Baie de Fort-de-France;97229 : Schœlcher | 97209 : Fort-de-France | 97213 : Le Lamentin | 97213 : Le Lamentin | 97209 : Fort-de-France | 97213 : Le Lamentin | 97213 : Le Lamentin | 97229 : Schœlcher | 97213 : Le Lamentin | 97229 : Schœlcher | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97229 : Schœlcher | 97209 : Fort-de-France | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97229 : Schœlcher | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France
2022;export-as-telechargement(2).csv;MARTINIQUE;1;MARTINIQUE;972;DEAL de Martinique;SPE de la Martinique;080000197209;Fort-de-France - DILLON 1 ET 2;Fort-de-France;97209;En activité;1975;3;22;21;110772;"[ 100 000 ; ... [ EH";110772;85000;Non;Non;Oui;Non;2024-12-06;Séparatif;Absence de rejets directs temps sec;0;2021-01-01;080000497209;FORT-DE-FRANCE - GODISSARD;Urbain;1;En service;1981-12-31;;COMMUNAUTE D AGGLOMERATION DU CENTRE DE LA MARTINIQUE;ODYSSI;Fort-de-France;97209;708301;1618590;UTM Nord fuseau 20;39;14.6327003;-61.0660357;13000;780;1709;8125;1210;Boue activée aération prolongée (très faible charge);Epaississement statique gravitaire;Arrêté du 21 juillet 2015 relatif à l'assainissement des agglomérations;2017-05-19;Traitement secondaire;2005-12-31;2025-01-01;;;;;;;Oui;Traitement secondaire;;;;Non;Non valide;Oui;Oui;;;Oui; ;53.58;0;0;Non;0;0;0;0;0;0;43;0;0;0;0;2024-12-05;Rejet GODISSARD;Eau douce de surface;Mer des Caraïbes;707958;1618383;14.6308562;-61.0692354;Non;Hors Zone Sensible;FR_HZS_00000  ;Non;;Non;;080000497209;SC du STEU : GODISSARD;FRJR116;Madame;97229 : Schœlcher | 97209 : Fort-de-France | 97213 : Le Lamentin | 97213 : Le Lamentin | 97209 : Fort-de-France | 97213 : Le Lamentin | 97213 : Le Lamentin | 97229 : Schœlcher | 97213 : Le Lamentin | 97229 : Schœlcher | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97229 : Schœlcher | 97209 : Fort-de-France | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97229 : Schœlcher | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97209 : Fort-de-France | 97213 : Le Lamentin | 97209 : Fort-de-France | 97209 : Fort-de-France
